经度,纬度,海拔
104.457450866699,29.610715866089,
104.457550048828,29.610727310181,
104.457656860352,29.610738754272,
104.457756042480,29.610750198364,
104.457855224609,29.610761642456,
104.457962036133,29.610771179199,
104.458061218262,29.610782623291,
104.458168029785,29.610794067383,
104.458267211914,29.610805511475,
104.458374023438,29.610816955566,
104.458473205566,29.610828399658,
104.458572387695,29.610839843750,
104.458679199219,29.610851287842,
104.458778381348,29.610862731934,
104.458885192871,29.610874176025,
104.458984375000,29.610885620117,
104.459091186523,29.610897064209,
104.459190368652,29.610906600952,
104.459289550781,29.610918045044,
104.459396362305,29.610929489136,
104.459495544434,29.610940933228,
104.459602355957,29.610952377319,
104.459701538086,29.610963821411,
104.459808349609,29.610975265503,
104.459907531738,29.610986709595,
104.460014343262,29.610998153687,
104.460113525391,29.611009597778,
104.460212707520,29.611021041870,
104.460296630859,29.611028671265,
104.460319519043,29.611034393311,
104.460418701172,29.611059188843,
104.460517883301,29.611083984375,
104.460617065430,29.611108779907,
104.460716247559,29.611133575439,
104.460815429688,29.611156463623,
104.460914611816,29.611181259155,
104.461013793945,29.611206054688,
104.461112976074,29.611230850220,
104.461212158203,29.611255645752,
104.461311340332,29.611280441284,
104.461410522461,29.611305236816,
104.461509704590,29.611330032349,
104.461608886719,29.611354827881,
104.461708068848,29.611377716064,
104.461807250977,29.611402511597,
104.461906433105,29.611427307129,
104.462005615234,29.611452102661,
104.462104797363,29.611476898193,
104.462203979492,29.611501693726,
104.462303161621,29.611526489258,
104.462402343750,29.611551284790,
104.462501525879,29.611576080322,
104.462600708008,29.611600875854,
104.462699890137,29.611623764038,
104.462799072266,29.611648559570,
104.462821960449,29.611654281616,
104.462905883789,29.611656188965,
104.463005065918,29.611658096313,
104.463111877441,29.611661911011,
104.463211059570,29.611663818359,
104.463317871094,29.611665725708,
104.463424682617,29.611669540405,
104.463523864746,29.611671447754,
104.463630676270,29.611673355103,
104.463729858398,29.611677169800,
104.463836669922,29.611679077148,
104.463935852051,29.611680984497,
104.464042663574,29.611684799194,
104.464141845703,29.611686706543,
104.464248657227,29.611688613892,
104.464347839355,29.611690521240,
104.464454650879,29.611694335938,
104.464553833008,29.611696243286,
104.464660644531,29.611698150635,
104.464767456055,29.611701965332,
104.464866638184,29.611703872681,
104.464973449707,29.611705780029,
104.465072631836,29.611709594727,
104.465179443359,29.611711502075,
104.465278625488,29.611713409424,
104.465385437012,29.611717224121,
104.465484619141,29.611719131470,
104.465591430664,29.611721038818,
104.465690612793,29.611722946167,
104.465797424316,29.611726760864,
104.465896606445,29.611728668213,
104.466003417969,29.611730575562,
104.466110229492,29.611734390259,
104.466209411621,29.611736297607,
104.466316223145,29.611738204956,
104.466339111328,29.611740112305,
104.466415405273,29.611753463745,
104.466514587402,29.611770629883,
104.466613769531,29.611789703369,
104.466720581055,29.611806869507,
104.466819763184,29.611824035645,
104.466918945312,29.611843109131,
104.467025756836,29.611860275269,
104.467124938965,29.611879348755,
104.467224121094,29.611896514893,
104.467323303223,29.611915588379,
104.467430114746,29.611932754517,
104.467529296875,29.611949920654,
104.467628479004,29.611968994141,
104.467727661133,29.611986160278,
104.467834472656,29.612005233765,
104.467933654785,29.612022399902,
104.468032836914,29.612041473389,
104.468055725098,29.612045288086,
104.468139648438,29.612045288086,
104.468238830566,29.612043380737,
104.468345642090,29.612043380737,
104.468444824219,29.612041473389,
104.468551635742,29.612041473389,
104.468650817871,29.612041473389,
104.468757629395,29.612039566040,
104.468864440918,29.612039566040,
104.468933105469,29.612039566040,
104.468963623047,29.612033843994,
104.469062805176,29.612010955811,
104.469161987305,29.611989974976,
104.469261169434,29.611967086792,
104.469360351562,29.611946105957,
104.469467163086,29.611923217773,
104.469566345215,29.611902236938,
104.469665527344,29.611879348755,
104.469764709473,29.611856460571,
104.469787597656,29.611852645874,
104.469863891602,29.611864089966,
104.469970703125,29.611881256104,
104.470069885254,29.611896514893,
104.470169067383,29.611911773682,
104.470275878906,29.611927032471,
104.470375061035,29.611942291260,
104.470474243164,29.611957550049,
104.470581054688,29.611974716187,
104.470680236816,29.611989974976,
104.470687866211,29.611991882324,
104.470779418945,29.611978530884,
104.470886230469,29.611965179443,
104.470985412598,29.611951828003,
104.471092224121,29.611936569214,
104.471191406250,29.611923217773,
104.471290588379,29.611909866333,
104.471397399902,29.611896514893,
104.471496582031,29.611883163452,
104.471527099609,29.611877441406,
104.471580505371,29.611833572388,
104.471649169922,29.611768722534,
104.471717834473,29.611703872681,
104.471794128418,29.611637115479,
104.471862792969,29.611572265625,
104.471931457520,29.611507415771,
104.472000122070,29.611442565918,
104.472076416016,29.611375808716,
104.472122192383,29.611331939697,
104.472137451172,29.611305236816,
104.472175598145,29.611223220825,
104.472221374512,29.611141204834,
104.472259521484,29.611059188843,
104.472305297852,29.610977172852,
104.472343444824,29.610895156860,
104.472389221191,29.610813140869,
104.472427368164,29.610731124878,
104.472473144531,29.610649108887,
104.472518920898,29.610567092896,
104.472557067871,29.610485076904,
104.472602844238,29.610403060913,
104.472640991211,29.610321044922,
104.472686767578,29.610239028931,
104.472724914551,29.610157012939,
104.472770690918,29.610074996948,
104.472808837891,29.609992980957,
104.472854614258,29.609910964966,
104.472892761230,29.609830856323,
104.472938537598,29.609748840332,
104.472976684570,29.609666824341,
104.473022460938,29.609584808350,
104.473068237305,29.609502792358,
104.473106384277,29.609420776367,
104.473152160645,29.609338760376,
104.473190307617,29.609256744385,
104.473236083984,29.609174728394,
104.473274230957,29.609092712402,
104.473320007324,29.609010696411,
104.473358154297,29.608928680420,
104.473403930664,29.608846664429,
104.473442077637,29.608764648438,
104.473487854004,29.608682632446,
104.473533630371,29.608600616455,
104.473571777344,29.608520507812,
104.473571777344,29.608518600464,
104.473632812500,29.608444213867,
104.473686218262,29.608369827271,
104.473747253418,29.608295440674,
104.473808288574,29.608221054077,
104.473861694336,29.608146667480,
104.473922729492,29.608072280884,
104.473983764648,29.607999801636,
104.474037170410,29.607925415039,
104.474060058594,29.607900619507,
104.474113464355,29.607866287231,
104.474197387695,29.607812881470,
104.474281311035,29.607761383057,
104.474365234375,29.607709884644,
104.474449157715,29.607658386230,
104.474533081055,29.607606887817,
104.474617004395,29.607555389404,
104.474708557129,29.607503890991,
104.474784851074,29.607454299927,
104.474792480469,29.607452392578,
104.474884033203,29.607412338257,
104.474975585938,29.607374191284,
104.475067138672,29.607334136963,
104.475158691406,29.607295989990,
104.475257873535,29.607255935669,
104.475349426270,29.607217788696,
104.475440979004,29.607177734375,
104.475532531738,29.607139587402,
104.475578308105,29.607122421265,
104.475631713867,29.607107162476,
104.475730895996,29.607080459595,
104.475830078125,29.607051849365,
104.475929260254,29.607025146484,
104.476020812988,29.606998443604,
104.476119995117,29.606971740723,
104.476219177246,29.606945037842,
104.476318359375,29.606916427612,
104.476417541504,29.606889724731,
104.476516723633,29.606863021851,
104.476615905762,29.606836318970,
104.476715087891,29.606809616089,
104.476814270020,29.606781005859,
104.476913452148,29.606754302979,
104.477012634277,29.606727600098,
104.477104187012,29.606700897217,
104.477203369141,29.606674194336,
104.477302551270,29.606645584106,
104.477401733398,29.606618881226,
104.477500915527,29.606592178345,
104.477600097656,29.606565475464,
104.477699279785,29.606536865234,
104.477798461914,29.606510162354,
104.477897644043,29.606483459473,
104.477996826172,29.606456756592,
104.478096008301,29.606430053711,
104.478096008301,29.606430053711,
104.478195190430,29.606410980225,
104.478294372559,29.606391906738,
104.478393554688,29.606372833252,
104.478500366211,29.606353759766,
104.478599548340,29.606334686279,
104.478698730469,29.606315612793,
104.478797912598,29.606296539307,
104.478897094727,29.606277465820,
104.478942871094,29.606267929077,
104.479003906250,29.606264114380,
104.479103088379,29.606254577637,
104.479209899902,29.606246948242,
104.479309082031,29.606239318848,
104.479415893555,29.606229782104,
104.479515075684,29.606222152710,
104.479621887207,29.606212615967,
104.479721069336,29.606204986572,
104.479827880859,29.606195449829,
104.479927062988,29.606187820435,
104.480033874512,29.606178283691,
104.480133056641,29.606170654297,
104.480239868164,29.606161117554,
104.480339050293,29.606153488159,
104.480445861816,29.606145858765,
104.480545043945,29.606136322021,
104.480651855469,29.606128692627,
104.480697631836,29.606122970581,
104.480751037598,29.606113433838,
104.480850219727,29.606092453003,
104.480949401855,29.606069564819,
104.481048583984,29.606048583984,
104.481147766113,29.606027603149,
104.481254577637,29.606006622314,
104.481353759766,29.605985641479,
104.481452941895,29.605964660645,
104.481552124023,29.605941772461,
104.481651306152,29.605920791626,
104.481750488281,29.605899810791,
104.481857299805,29.605878829956,
104.481956481934,29.605857849121,
104.482055664062,29.605836868286,
104.482154846191,29.605813980103,
104.482254028320,29.605792999268,
104.482353210449,29.605772018433,
104.482406616211,29.605760574341,
104.482452392578,29.605743408203,
104.482551574707,29.605707168579,
104.482643127441,29.605670928955,
104.482734680176,29.605634689331,
104.482833862305,29.605598449707,
104.482925415039,29.605562210083,
104.483016967773,29.605525970459,
104.483116149902,29.605489730835,
104.483207702637,29.605453491211,
104.483306884766,29.605417251587,
104.483398437500,29.605381011963,
104.483489990234,29.605342864990,
104.483589172363,29.605306625366,
104.483680725098,29.605270385742,
104.483779907227,29.605234146118,
104.483871459961,29.605197906494,
104.483963012695,29.605161666870,
104.484062194824,29.605125427246,
104.484153747559,29.605089187622,
104.484245300293,29.605052947998,
104.484344482422,29.605016708374,
104.484436035156,29.604980468750,
104.484535217285,29.604944229126,
104.484626770020,29.604907989502,
104.484718322754,29.604871749878,
104.484817504883,29.604835510254,
104.484909057617,29.604799270630,
104.485008239746,29.604761123657,
104.485099792480,29.604724884033,
104.485191345215,29.604688644409,
104.485290527344,29.604652404785,
104.485382080078,29.604616165161,
104.485473632812,29.604579925537,
104.485572814941,29.604543685913,
104.485610961914,29.604528427124,
104.485656738281,29.604499816895,
104.485748291016,29.604448318481,
104.485832214355,29.604396820068,
104.485916137695,29.604345321655,
104.486000061035,29.604293823242,
104.486083984375,29.604242324829,
104.486167907715,29.604190826416,
104.486251831055,29.604139328003,
104.486335754395,29.604087829590,
104.486343383789,29.604087829590,
104.486412048340,29.604024887085,
104.486480712891,29.603960037231,
104.486557006836,29.603895187378,
104.486625671387,29.603830337524,
104.486694335938,29.603765487671,
104.486770629883,29.603700637817,
104.486839294434,29.603635787964,
104.486915588379,29.603572845459,
104.486946105957,29.603540420532,
104.486968994141,29.603498458862,
104.487014770508,29.603416442871,
104.487052917480,29.603334426880,
104.487098693848,29.603252410889,
104.487136840820,29.603170394897,
104.487182617188,29.603088378906,
104.487228393555,29.603006362915,
104.487266540527,29.602924346924,
104.487312316895,29.602844238281,
104.487312316895,29.602838516235,
104.487342834473,29.602758407593,
104.487373352051,29.602670669556,
104.487396240234,29.602584838867,
104.487426757812,29.602499008179,
104.487457275391,29.602413177490,
104.487487792969,29.602327346802,
104.487518310547,29.602241516113,
104.487548828125,29.602155685425,
104.487564086914,29.602104187012,
104.487579345703,29.602067947388,
104.487602233887,29.601982116699,
104.487632751465,29.601896286011,
104.487663269043,29.601810455322,
104.487693786621,29.601724624634,
104.487724304199,29.601638793945,
104.487754821777,29.601552963257,
104.487785339355,29.601465225220,
104.487808227539,29.601379394531,
104.487838745117,29.601293563843,
104.487869262695,29.601207733154,
104.487899780273,29.601121902466,
104.487930297852,29.601036071777,
104.487960815430,29.600950241089,
104.487991333008,29.600862503052,
104.488014221191,29.600776672363,
104.488044738770,29.600690841675,
104.488067626953,29.600631713867,
104.488090515137,29.600608825684,
104.488151550293,29.600538253784,
104.488212585449,29.600465774536,
104.488273620605,29.600395202637,
104.488334655762,29.600324630737,
104.488403320312,29.600252151489,
104.488464355469,29.600181579590,
104.488525390625,29.600109100342,
104.488586425781,29.600038528442,
104.488655090332,29.599967956543,
104.488716125488,29.599895477295,
104.488777160645,29.599824905396,
104.488838195801,29.599752426147,
104.488899230957,29.599681854248,
104.488967895508,29.599609375000,
104.489028930664,29.599538803101,
104.489089965820,29.599468231201,
104.489128112793,29.599426269531,
104.489151000977,29.599391937256,
104.489196777344,29.599313735962,
104.489242553711,29.599233627319,
104.489295959473,29.599155426025,
104.489341735840,29.599075317383,
104.489387512207,29.598995208740,
104.489433288574,29.598917007446,
104.489486694336,29.598836898804,
104.489532470703,29.598756790161,
104.489578247070,29.598678588867,
104.489631652832,29.598598480225,
104.489677429199,29.598518371582,
104.489723205566,29.598440170288,
104.489776611328,29.598360061646,
104.489822387695,29.598279953003,
104.489868164062,29.598201751709,
104.489921569824,29.598121643066,
104.489952087402,29.598068237305,
104.489967346191,29.598041534424,
104.490013122559,29.597961425781,
104.490051269531,29.597879409790,
104.490097045898,29.597797393799,
104.490142822266,29.597715377808,
104.490188598633,29.597635269165,
104.490226745605,29.597553253174,
104.490272521973,29.597471237183,
104.490318298340,29.597391128540,
104.490325927734,29.597373962402,
104.490348815918,29.597305297852,
104.490379333496,29.597219467163,
104.490402221680,29.597133636475,
104.490432739258,29.597045898438,
104.490463256836,29.596960067749,
104.490493774414,29.596874237061,
104.490524291992,29.596788406372,
104.490547180176,29.596702575684,
104.490577697754,29.596614837646,
104.490608215332,29.596529006958,
104.490638732910,29.596443176270,
104.490669250488,29.596357345581,
104.490692138672,29.596269607544,
104.490722656250,29.596183776855,
104.490753173828,29.596097946167,
104.490783691406,29.596012115479,
104.490806579590,29.595926284790,
104.490821838379,29.595895767212,
104.490821838379,29.595836639404,
104.490821838379,29.595746994019,
104.490821838379,29.595657348633,
104.490821838379,29.595567703247,
104.490821838379,29.595478057861,
104.490821838379,29.595388412476,
104.490821838379,29.595296859741,
104.490821838379,29.595207214355,
104.490821838379,29.595117568970,
104.490821838379,29.595027923584,
104.490821838379,29.594938278198,
104.490821838379,29.594848632812,
104.490821838379,29.594758987427,
104.490821838379,29.594669342041,
104.490821838379,29.594579696655,
104.490821838379,29.594490051270,
104.490821838379,29.594398498535,
104.490829467773,29.594308853149,
104.490829467773,29.594219207764,
104.490829467773,29.594129562378,
104.490829467773,29.594039916992,
104.490829467773,29.593950271606,
104.490829467773,29.593860626221,
104.490829467773,29.593770980835,
104.490829467773,29.593681335449,
104.490829467773,29.593595504761,
104.490829467773,29.593591690063,
104.490814208984,29.593502044678,
104.490798950195,29.593412399292,
104.490783691406,29.593324661255,
104.490768432617,29.593235015869,
104.490753173828,29.593147277832,
104.490737915039,29.593057632446,
104.490722656250,29.592967987061,
104.490707397461,29.592880249023,
104.490692138672,29.592790603638,
104.490676879883,29.592702865601,
104.490661621094,29.592613220215,
104.490646362305,29.592523574829,
104.490631103516,29.592435836792,
104.490615844727,29.592346191406,
104.490600585938,29.592258453369,
104.490592956543,29.592168807983,
104.490577697754,29.592079162598,
104.490562438965,29.591991424561,
104.490547180176,29.591901779175,
104.490531921387,29.591814041138,729.97
104.490516662598,29.591724395752,730.62
104.490501403809,29.591634750366,730.92
104.490486145020,29.591547012329,730.79
104.490470886230,29.591457366943,730.66
104.490455627441,29.591369628906,730.53
104.490447998047,29.591321945190,730.46
104.490447998047,29.591279983521,730.48
104.490455627441,29.591190338135,730.52
104.490455627441,29.591100692749,730.76
104.490463256836,29.591011047363,731.08
104.490470886230,29.590921401978,731.20
104.490470886230,29.590831756592,731.26
104.490478515625,29.590742111206,731.32
104.490486145020,29.590650558472,731.38
104.490486145020,29.590560913086,731.44
104.490493774414,29.590555191040,731.44
104.490501403809,29.590473175049,730.99
104.490516662598,29.590383529663,729.96
104.490531921387,29.590293884277,729.05
104.490539550781,29.590206146240,729.70
104.490554809570,29.590116500854,730.35
104.490570068359,29.590026855469,731.00
104.490577697754,29.589937210083,731.65
104.490592956543,29.589849472046,731.24
104.490608215332,29.589759826660,730.55
104.490623474121,29.589670181274,729.86
104.490631103516,29.589582443237,729.31
104.490646362305,29.589492797852,729.01
104.490661621094,29.589403152466,728.71
104.490676879883,29.589313507080,728.40
104.490684509277,29.589225769043,728.10
104.490699768066,29.589136123657,728.33
104.490715026855,29.589046478271,728.72
104.490715026855,29.589031219482,728.79
104.490753173828,29.588966369629,728.38
104.490806579590,29.588888168335,726.69
104.490852355957,29.588808059692,724.28
104.490905761719,29.588729858398,723.39
104.490951538086,29.588649749756,722.50
104.491004943848,29.588571548462,721.77
104.491050720215,29.588493347168,721.09
104.491104125977,29.588413238525,720.42
104.491149902344,29.588335037231,719.74
104.491203308105,29.588254928589,719.06
104.491249084473,29.588176727295,718.39
104.491294860840,29.588098526001,719.11
104.491348266602,29.588018417358,720.50
104.491394042969,29.587940216064,721.05
104.491447448730,29.587860107422,720.01
104.491493225098,29.587781906128,718.98
104.491546630859,29.587703704834,717.94
104.491592407227,29.587623596191,716.91
104.491607666016,29.587596893311,716.56
104.491607666016,29.587537765503,716.45
104.491607666016,29.587448120117,717.04
104.491607666016,29.587358474731,716.91
104.491607666016,29.587268829346,716.78
104.491607666016,29.587179183960,716.65
104.491607666016,29.587089538574,716.52
104.491607666016,29.586997985840,716.39
104.491607666016,29.586908340454,716.26
104.491607666016,29.586818695068,715.72
104.491607666016,29.586729049683,715.20
104.491607666016,29.586639404297,714.68
104.491607666016,29.586549758911,714.15
104.491607666016,29.586460113525,713.63
104.491607666016,29.586370468140,713.11
104.491607666016,29.586280822754,712.58
104.491607666016,29.586244583130,712.38
104.491584777832,29.586196899414,712.75
104.491539001465,29.586114883423,712.21
104.491485595703,29.586034774780,711.42
104.491439819336,29.585954666138,710.98
104.491394042969,29.585874557495,710.93
104.491348266602,29.585794448853,710.88
104.491302490234,29.585714340210,710.83
104.491256713867,29.585634231567,710.78
104.491210937500,29.585554122925,710.73
104.491165161133,29.585474014282,710.68
104.491119384766,29.585393905640,710.63
104.491088867188,29.585340499878,710.60
104.491065979004,29.585317611694,710.60
104.490989685059,29.585254669189,710.61
104.490921020508,29.585189819336,710.70
104.490844726562,29.585126876831,710.82
104.490776062012,29.585062026978,710.93
104.490699768066,29.584999084473,710.68
104.490631103516,29.584934234619,709.97
104.490554809570,29.584871292114,709.26
104.490486145020,29.584806442261,708.55
104.490409851074,29.584743499756,707.84
104.490341186523,29.584678649902,707.13
104.490318298340,29.584661483765,706.93
104.490318298340,29.584596633911,707.49
104.490318298340,29.584506988525,708.27
104.490318298340,29.584436416626,708.89
104.490295410156,29.584436416626,708.52
104.490188598633,29.584434509277,706.73
104.490089416504,29.584432601929,704.93
104.490058898926,29.584432601929,704.36
104.490005493164,29.584390640259,703.87
104.489929199219,29.584325790405,703.14
104.489860534668,29.584262847900,702.42
104.489791870117,29.584207534790,701.78
104.489784240723,29.584201812744,701.64
104.489692687988,29.584156036377,700.50
104.489608764648,29.584108352661,699.52
104.489517211914,29.584062576294,699.24
104.489433288574,29.584016799927,699.38
104.489341735840,29.583969116211,699.52
104.489250183105,29.583923339844,699.66
104.489166259766,29.583877563477,699.80
104.489074707031,29.583831787109,699.94
104.488990783691,29.583784103394,700.08
104.488899230957,29.583738327026,700.14
104.488807678223,29.583692550659,699.25
104.488723754883,29.583644866943,698.36
104.488632202148,29.583599090576,697.47
104.488548278809,29.583553314209,696.58
104.488510131836,29.583534240723,696.23
104.488464355469,29.583501815796,695.76
104.488380432129,29.583448410034,695.00
104.488296508789,29.583393096924,695.26
104.488212585449,29.583339691162,695.84
104.488128662109,29.583284378052,696.42
104.488052368164,29.583230972290,696.99
104.487968444824,29.583177566528,697.57
104.487884521484,29.583122253418,698.91
104.487800598145,29.583068847656,700.39
104.487716674805,29.583013534546,701.87
104.487640380859,29.582960128784,703.35
104.487556457520,29.582906723022,704.84
104.487480163574,29.582855224609,704.67
104.487472534180,29.582851409912,704.62
104.487396240234,29.582788467407,703.88
104.487327575684,29.582725524902,703.15
104.487251281738,29.582662582397,702.41
104.487174987793,29.582599639893,701.68
104.487106323242,29.582534790039,700.95
104.487030029297,29.582471847534,700.25
104.486961364746,29.582408905029,699.55
104.486885070801,29.582345962524,698.85
104.486808776855,29.582283020020,698.16
104.486740112305,29.582220077515,697.46
104.486694335938,29.582185745239,697.07
104.486679077148,29.582149505615,696.88
104.486633300781,29.582069396973,696.45
104.486587524414,29.581987380981,696.02
104.486541748047,29.581907272339,695.59
104.486495971680,29.581827163696,695.16
104.486450195312,29.581745147705,694.73
104.486404418945,29.581665039062,694.30
104.486358642578,29.581584930420,693.87
104.486312866211,29.581504821777,694.14
104.486267089844,29.581422805786,694.64
104.486221313477,29.581342697144,694.23
104.486175537109,29.581262588501,693.81
104.486129760742,29.581180572510,693.88
104.486083984375,29.581100463867,694.22
104.486038208008,29.581020355225,694.57
104.485992431641,29.580938339233,694.91
104.485946655273,29.580858230591,695.26
104.485931396484,29.580829620361,695.38
104.485931396484,29.580772399902,696.05
104.485931396484,29.580682754517,697.03
104.485931396484,29.580593109131,697.16
104.485931396484,29.580501556396,697.29
104.485931396484,29.580411911011,697.56
104.485931396484,29.580322265625,697.95
104.485931396484,29.580232620239,698.35
104.485931396484,29.580142974854,698.74
104.485931396484,29.580053329468,699.13
104.485931396484,29.579963684082,698.79
104.485931396484,29.579874038696,697.48
104.485931396484,29.579784393311,696.17
104.485931396484,29.579694747925,694.75
104.485931396484,29.579603195190,693.31
104.485931396484,29.579513549805,691.87
104.485931396484,29.579475402832,691.23
104.485916137695,29.579425811768,690.25
104.485893249512,29.579338073730,688.49
104.485870361328,29.579252243042,687.47
104.485839843750,29.579164505005,686.72
104.485816955566,29.579076766968,685.98
104.485794067383,29.578990936279,685.23
104.485771179199,29.578903198242,684.54
104.485740661621,29.578815460205,683.98
104.485717773438,29.578729629517,683.41
104.485694885254,29.578641891479,682.85
104.485671997070,29.578571319580,682.39
104.485671997070,29.578554153442,682.37
104.485671997070,29.578464508057,682.24
104.485671997070,29.578374862671,682.10
104.485671997070,29.578285217285,682.43
104.485671997070,29.578195571899,683.04
104.485671997070,29.578104019165,683.65
104.485671997070,29.578014373779,684.25
104.485671997070,29.577924728394,684.86
104.485671997070,29.577835083008,685.47
104.485671997070,29.577745437622,686.08
104.485671997070,29.577655792236,685.97
104.485671997070,29.577566146851,685.83
104.485671997070,29.577476501465,685.70
104.485671997070,29.577386856079,685.57
104.485671997070,29.577297210693,685.44
104.485671997070,29.577205657959,685.23
104.485671997070,29.577116012573,684.97
104.485671997070,29.577026367188,684.71
104.485671997070,29.576936721802,684.44
104.485671997070,29.576847076416,684.18
104.485671997070,29.576757431030,683.80
104.485671997070,29.576667785645,682.43
104.485671997070,29.576578140259,681.05
104.485671997070,29.576488494873,679.68
104.485671997070,29.576398849487,678.30
104.485671997070,29.576307296753,677.52
104.485671997070,29.576217651367,676.99
104.485671997070,29.576128005981,676.47
104.485671997070,29.576038360596,675.95
104.485671997070,29.575948715210,675.42
104.485671997070,29.575859069824,674.93
104.485671997070,29.575769424438,674.54
104.485671997070,29.575679779053,674.14
104.485671997070,29.575590133667,673.75
104.485671997070,29.575500488281,673.36
104.485671997070,29.575408935547,672.96
104.485671997070,29.575319290161,672.04
104.485671997070,29.575229644775,670.99
104.485671997070,29.575139999390,670.27
104.485671997070,29.575050354004,669.74
104.485671997070,29.574960708618,669.22
104.485671997070,29.574871063232,668.70
104.485671997070,29.574781417847,668.17
104.485671997070,29.574691772461,667.71
104.485671997070,29.574602127075,667.58
104.485671997070,29.574512481689,667.45
104.485671997070,29.574510574341,667.45
104.485694885254,29.574424743652,667.80
104.485725402832,29.574338912964,668.15
104.485755920410,29.574251174927,667.07
104.485778808594,29.574165344238,665.84
104.485809326172,29.574077606201,664.62
104.485832214355,29.573991775513,663.39
104.485862731934,29.573905944824,662.16
104.485893249512,29.573818206787,660.94
104.485916137695,29.573732376099,659.71
104.485946655273,29.573644638062,658.48
104.485969543457,29.573558807373,657.26
104.486000061035,29.573472976685,656.03
104.486030578613,29.573385238647,654.81
104.486053466797,29.573299407959,653.58
104.486083984375,29.573211669922,652.37
104.486106872559,29.573125839233,652.21
104.486137390137,29.573040008545,651.75
104.486167907715,29.572952270508,650.98
104.486190795898,29.572866439819,650.82
104.486221313477,29.572778701782,650.66
104.486244201660,29.572692871094,650.50
104.486274719238,29.572607040405,650.34
104.486305236816,29.572519302368,650.18
104.486328125000,29.572433471680,650.31
104.486358642578,29.572345733643,651.79
104.486381530762,29.572259902954,653.27
104.486412048340,29.572174072266,654.75
104.486442565918,29.572086334229,656.23
104.486465454102,29.572000503540,656.23
104.486495971680,29.571912765503,655.21
104.486518859863,29.571826934814,654.20
104.486549377441,29.571741104126,653.19
104.486572265625,29.571653366089,652.18
104.486602783203,29.571567535400,651.17
104.486633300781,29.571479797363,650.16
104.486656188965,29.571393966675,649.15
104.486686706543,29.571308135986,648.13
104.486709594727,29.571220397949,647.12
104.486740112305,29.571134567261,646.77
104.486770629883,29.571046829224,645.41
104.486793518066,29.570960998535,643.51
104.486824035645,29.570873260498,642.16
104.486846923828,29.570787429810,640.86
104.486877441406,29.570701599121,639.91
104.486907958984,29.570613861084,638.96
104.486930847168,29.570528030396,638.01
104.486953735352,29.570457458496,637.23
104.486961364746,29.570442199707,637.03
104.487007141113,29.570362091064,635.90
104.487060546875,29.570281982422,634.77
104.487106323242,29.570201873779,633.65
104.487152099609,29.570121765137,632.52
104.487174987793,29.570083618164,631.98
104.487136840820,29.570049285889,632.16
104.487068176270,29.569984436035,632.51
104.486991882324,29.569919586182,632.87
104.486923217773,29.569854736328,633.22
104.486854553223,29.569787979126,633.57
104.486778259277,29.569723129272,634.88
104.486709594727,29.569658279419,638.26
104.486640930176,29.569593429565,642.59
104.486564636230,29.569528579712,646.92
104.486495971680,29.569461822510,651.25
104.486427307129,29.569396972656,655.58
104.486396789551,29.569374084473,657.17
104.486343383789,29.569347381592,659.69
104.486251831055,29.569305419922,663.67
104.486160278320,29.569263458252,667.65
104.486068725586,29.569221496582,671.63
104.485977172852,29.569179534912,675.46
104.485885620117,29.569137573242,678.47
104.485794067383,29.569095611572,681.48
104.485702514648,29.569053649902,684.49
104.485626220703,29.569019317627,686.96
104.485610961914,29.569015502930,687.43
104.485511779785,29.568990707397,690.93
104.485412597656,29.568965911865,693.01
104.485313415527,29.568939208984,694.55
104.485214233398,29.568914413452,697.11
104.485115051270,29.568889617920,699.68
104.485015869141,29.568862915039,702.25
104.484916687012,29.568838119507,704.81
104.484817504883,29.568813323975,707.38
104.484718322754,29.568788528442,709.95
104.484619140625,29.568761825562,712.52
104.484519958496,29.568737030029,715.08
104.484420776367,29.568712234497,717.65
104.484321594238,29.568685531616,720.22
104.484222412109,29.568660736084,722.78
104.484123229980,29.568635940552,725.35
104.484024047852,29.568611145020,727.92
104.483924865723,29.568584442139,730.49
104.483825683594,29.568559646606,733.05
104.483726501465,29.568534851074,735.62
104.483627319336,29.568508148193,738.19
104.483528137207,29.568483352661,740.76
104.483428955078,29.568458557129,743.32
104.483329772949,29.568433761597,745.89
104.483230590820,29.568407058716,748.46
104.483131408691,29.568382263184,751.02
104.483032226562,29.568357467651,753.59
104.482933044434,29.568330764771,756.16
104.482833862305,29.568305969238,759.71
104.482734680176,29.568281173706,763.39
104.482635498047,29.568256378174,767.35
104.482536315918,29.568229675293,772.26
104.482437133789,29.568204879761,777.17
104.482337951660,29.568180084229,782.08
104.482238769531,29.568153381348,786.99
104.482139587402,29.568128585815,791.90
104.482040405273,29.568103790283,796.81
104.481941223145,29.568078994751,801.72
104.481842041016,29.568052291870,806.63
104.481742858887,29.568027496338,811.54
104.481643676758,29.568002700806,815.56
104.481544494629,29.567977905273,817.30
104.481445312500,29.567951202393,819.03
104.481391906738,29.567937850952,820.03
104.481353759766,29.567920684814,820.77
104.481262207031,29.567880630493,821.51
104.481163024902,29.567840576172,822.24
104.481071472168,29.567800521851,822.98
104.480979919434,29.567760467529,823.71
104.480888366699,29.567720413208,824.45
104.480796813965,29.567680358887,825.18
104.480705261230,29.567640304565,825.88
104.480613708496,29.567600250244,825.08
104.480606079102,29.567600250244,825.06
